CODE,NAME,TOT_P,SANITATION TECH.
4292,Janglanoo,1769,SEWREGE
4293,Sohana,0,FSM
4294,Palali,1443,SEWREGE
4295,Manji Dhara,273,FSM
4296,Desa,6307,DWARTS
4297,Baddar,1748,SEWREGE
4298,Galhar Bhata,1186,SEWREGE
4299,Erwan Kehtar,372,FSM
4300,Seergwar,430,FSM
4301,Dharbadan,1014,SEWREGE
4302,Dool,3300,DWARTS
4303,Khan Khri,289,FSM
4304,Dhanmasta,4675,DWARTS
4305,Maho,2349,DWARTS
4306,Garh Padder,1145,SEWREGE
4307,Bankote,1510,SEWREGE
4308,Chassana,2428,DWARTS
4309,Hubbi,2325,DWARTS
4310,Goverdhan Pain,666,FSM
4311,Danhur Gorsian,593,FSM
4312,Thandi Kassi,856,FSM
4313,Sarh,4258,DWARTS
4314,Saranwan,1021,SEWREGE
4315,Chawa,921,FSM
4316,Shapur,557,FSM
4317,Bohar Dhar,3506,DWARTS
4318,Bibrota,1953,SEWREGE
4319,Tuli,6223,DWARTS
4320,Gund Adalkoot,2578,DWARTS
4321,Ghondha,2432,DWARTS
4322,Tondi Tror,614,FSM
4323,Saldhar,2276,DWARTS
4324,Pogal,8686,DWARTS
4325,Bana,2332,DWARTS
4326,Dahanur Jaralan,1950,SEWREGE
4327,Nagrota,3540,DWARTS
4328,Khyora,1053,SEWREGE
4329,Bhagna,2176,DWARTS
4330,Palam,1649,SEWREGE
4331,Bhela,2372,DWARTS
4332,Chak Narwah (Chakwah),1685,SEWREGE
4333,Matta,3194,DWARTS
4334,Bathoie,4500,DWARTS
4335,Dhanar Dhedian,708,FSM
4336,Talwal,654,FSM
4337,Lach Khazana,1830,SEWREGE
4338,Rajauri,21580,DWARTS
4339,Dani Dhar,1842,SEWREGE
4340,Cheneni Bagala,211,FSM
4341,Naga Nar,373,FSM
4342,Neel,4268,DWARTS
4343,Sadhal,346,FSM
4344,Makot,517,FSM
4345,Kalimasta,1266,SEWREGE
4346,Kot Ranka,1126,SEWREGE
4347,Namblan,1046,SEWREGE
4348,Pathan Mohra,655,FSM
4349,Kapa Kah,329,FSM
4350,Kundal,1232,SEWREGE
4351,Dachla,593,FSM
4352,Chingnana,449,FSM
4353,Phool Yan,1020,SEWREGE
4354,Chamalwas,6030,DWARTS
4355,Gundi,2550,DWARTS
4356,Mubarikh Pura,343,FSM
4357,Anjol,660,FSM
4358,Larkoti,865,FSM
4359,Khah,2626,DWARTS
4360,Keshwan,2911,DWARTS
4361,Chana,3787,DWARTS
4362,Kalal Khas,1707,SEWREGE
4363,Karaian,781,FSM
4364,Ladot,2057,DWARTS
4365,Kishtwar,6740,DWARTS
4366,Kishtwar,14936,DWARTS
4367,Dasal Jattan,818,FSM
4368,Bhatan,152,FSM
4369,Samian,159,FSM
4370,Thodhi,1526,SEWREGE
4371,Bhehimdasa,734,FSM
4372,Dasal Gujran,542,FSM
4373,Kanthol,3783,DWARTS
4374,Hassot,2371,DWARTS
4375,Dongi Manialan,476,FSM
4376,Meari Gujran,839,FSM
4377,Dedka,0,FSM
4378,Dhara Sanwla,710,FSM
4379,Mahore,5526,DWARTS
4380,Alanbas,1933,SEWREGE
4381,Piyas,441,FSM
4382,Bahdaun,4208,DWARTS
4383,Jamola,2970,DWARTS
4384,Nehosi,768,FSM
4385,Kidru,192,FSM
4386,Methi Dhara,124,FSM
4387,Chandna,271,FSM
4388,Phaliana,351,FSM
4389,Seripati,2127,DWARTS
4390,Shikari,2718,DWARTS
4391,Behinambal,1221,SEWREGE
4392,Hariyal,1829,SEWREGE
4393,Leoundi,420,FSM
4394,Kaloohand,2215,DWARTS
4395,Budhal,2406,DWARTS
4396,Jamaslan,2628,DWARTS
4397,Panchal,2456,DWARTS
4398,Paristan,2118,DWARTS
4399,Hoochak,2395,DWARTS
4400,Salani,0,FSM
4401,Dongi Brahamana,697,FSM
4402,Dasal Serian,286,FSM
4403,Thakrian,267,FSM
4404,Ohli,663,FSM
4405,Malas,1739,SEWREGE
4406,Marad Pur,2190,DWARTS
4407,Pandail,417,FSM
4408,Sojmatna,4200,DWARTS
4409,Bonthal,238,FSM
4410,Shajroo,3240,DWARTS
4411,Forest Block,973,FSM
4412,Shagan,2121,DWARTS
4413,Darham,2741,DWARTS
4414,Trigam,2871,DWARTS
4415,Bathoni,1412,SEWREGE
4416,Keri Narondi,1724,SEWREGE
4417,Dhangri,2684,DWARTS
4418,Naghun,266,FSM
4419,Chaklas,1458,SEWREGE
4420,Gulab Garh,1572,SEWREGE
4421,Dhandal,5939,DWARTS
4422,Mangrot,349,FSM
4423,Ligri,1466,SEWREGE
4424,Shahpur Manialan,380,FSM
4425,Bhangara,2050,DWARTS
4426,Thothali,352,FSM
4427,Wanding,907,FSM
4428,Swani,1490,SEWREGE
4429,Salheri,105,FSM
4430,Chaka,5019,DWARTS
4431,Gadyog,2838,DWARTS
4432,Sarbhangni,2618,DWARTS
4433,Janwas,805,FSM
4434,Budhan,6212,DWARTS
4435,Miari Manialan,327,FSM
4436,Dalhori,1933,SEWREGE
4437,Tara Dwal,134,FSM
4438,Keri Manialan,127,FSM
4439,Salhat,539,FSM
4440,Dubri,719,FSM
4441,Damji,262,FSM
4442,Hadar,286,FSM
4443,Khowas,666,FSM
4444,Tapnel,775,FSM
4445,Gool,6716,DWARTS
4446,Layee,194,FSM
4447,Chilas,1230,SEWREGE
4448,Argi,1089,SEWREGE
4449,Massu,705,FSM
4450,Sewa Jagir,574,FSM
4451,Bat Koot,780,FSM
4452,Gam,739,FSM
4453,Gonni,304,FSM
4454,Marog,1905,SEWREGE
4455,Jatot,443,FSM
4456,Sanal Kot,873,FSM
4457,Bershala,65,FSM
4458,Agrat,1824,SEWREGE
4459,Saranu,2965,DWARTS
4460,Balhote,2518,DWARTS
4461,Mati,316,FSM
4462,Ganote,2097,DWARTS
4463,Chahrol,222,FSM
4464,Owdan,676,FSM
4465,Damote,1916,SEWREGE
4466,Kadail,399,FSM
4467,Jar,352,FSM
4468,Bhajmasta,969,FSM
4469,Kotchalwal,1056,SEWREGE
4470,Akerhang,314,FSM
4471,Khono,282,FSM
4472,Baljaralan,420,FSM
4473,Majra Nehoti,46,FSM
4474,Dhanti,62,FSM
4475,Gondha,2488,DWARTS
4476,Barah,1058,SEWREGE
4477,Bhart,2304,DWARTS
4478,Gundna,1355,SEWREGE
4479,Thelapera,713,FSM
4480,Gahan,848,FSM
4481,Kalar,691,FSM
4482,Sonmbar Barhog,3949,DWARTS
4483,Agral,776,FSM
4484,Dangot,674,FSM
4485,Dahrian,425,FSM
4486,Luder,348,FSM
4487,Jandhi Dhara,140,FSM
4488,Darab,745,FSM
4489,Bharneli,456,FSM
4490,Ahdwa,1066,SEWREGE
4491,Mund Dhar,4820,DWARTS
4492,Sagot,539,FSM
4493,Shandri,213,FSM
4494,Teli,439,FSM
4495,Trala Jagir,355,FSM
4496,Udianpur,1825,SEWREGE
4497,Thiloo,1523,SEWREGE
4498,Phaio Manalan,457,FSM
4499,Godar,1955,SEWREGE
4500,Jajot Kandu,322,FSM
4501,Thuru,5842,DWARTS
4502,Seldhar,987,FSM
4503,Kaban,457,FSM
4504,Shamti,1850,SEWREGE
4505,Bagla,1721,SEWREGE
4506,Gadetar,1994,SEWREGE
4507,Chattiar,755,FSM
4508,Narsingh Pora,417,FSM
4509,Dhelri,366,FSM
4510,Pondal,183,FSM
4511,Afani,966,FSM
4512,Sonchal,289,FSM
4513,Lawa,361,FSM
4514,Forest,0,FSM
4515,Gharat,409,FSM
4516,Atholi,1107,SEWREGE
4517,Dhanwan Kot,377,FSM
4518,Kadrenu,372,FSM
4519,Potha Ghoralan,742,FSM
4520,Tareru,4903,DWARTS
4521,Dehdah,2089,DWARTS
4522,Kanthi,1461,SEWREGE
4523,Seri,2922,DWARTS
4524,Dalwah,4207,DWARTS
4525,Karool,2961,DWARTS
4526,Dhaki Kote,735,FSM
4527,Magh Batna,167,FSM
4528,Pora,303,FSM
4529,Abli Masri,683,FSM
4530,Al,689,FSM
4531,Khorbani,634,FSM
4532,Pran Kote,588,FSM
4533,Dhandnat,4349,DWARTS
4534,Sangna,262,FSM
4535,Halor,462,FSM
4536,Sancha,592,FSM
4537,Dahar Bangar,0,FSM
4538,Androla,689,FSM
4539,Bagla,1372,SEWREGE
4540,Narkote,316,FSM
4541,Kutal,249,FSM
4542,Som,419,FSM
4543,Ramban,4329,DWARTS
4544,Beruni Ramban,370,FSM
4545,Lodna,1894,SEWREGE
4546,Pernote,2428,DWARTS
4547,Kamet,1977,SEWREGE
4548,Nera,1303,SEWREGE
4549,Panglar,631,FSM
4550,Jatiari,562,FSM
4551,Jhat Gali,2174,DWARTS
4552,Dhanwan,675,FSM
4553,Chakli,151,FSM
4554,Beli Bhawan,570,FSM
4555,Lur Kot,1001,SEWREGE
4556,Batli,1050,SEWREGE
4557,Nariala,740,FSM
4558,Chak Pate,170,FSM
4559,Charote,744,FSM
4560,Narla,1804,SEWREGE
4561,Chak Mian,278,FSM
4562,Chilad,1268,SEWREGE
4563,Gaddyari,491,FSM
4564,Hamori,255,FSM
4565,Kahdarian,852,FSM
4566,Owdarni,308,FSM
4567,Prishmula,183,FSM
4568,Jata Brahamana,275,FSM
4569,Malie,217,FSM
4570,Forest Block,0,FSM
4571,Kalihand,1262,SEWREGE
4572,Ghari,1064,SEWREGE
4573,Pankhar,163,FSM
4574,Sohal,594,FSM
4575,Par Shoola,2079,DWARTS
4576,Ahgad,582,FSM
4577,Ladha,231,FSM
4578,Maha Kund,1774,SEWREGE
4579,Chandali,499,FSM
4580,Gagla,766,FSM
4581,Kanthi,2561,DWARTS
4582,Chak Methani,993,FSM
4583,Malwana Jagir,2480,DWARTS
4584,Dhar,546,FSM
4585,Bhandera,620,FSM
4586,Raj Garh,1598,SEWREGE
4587,Gandri,1133,SEWREGE
4588,Ongayee,539,FSM
4589,Chakri,334,FSM
4590,Sangaldan,710,FSM
4591,Koti,2180,DWARTS
4592,Androth,1563,SEWREGE
4593,Thatharka,2419,DWARTS
4594,Tantna,1077,SEWREGE
4595,Dashnan,811,FSM
4596,Daramen,713,FSM
4597,Jij,1974,SEWREGE
4598,Goddi,2210,DWARTS
4599,Dhalkankoot,944,FSM
4600,Mawalkot,942,FSM
4601,Bhandas,333,FSM
4602,Kotli,1103,SEWREGE
4603,Dayalah,839,FSM
4604,Korara,1079,SEWREGE
4605,Jata Mahlian,426,FSM
4606,Bhugrana,878,FSM
4607,Kasti Garh,1065,SEWREGE
4608,Bhakhna,771,FSM
4609,Jungerial,3358,DWARTS
4610,Chakal Saltha,422,FSM
4611,Badhol,122,FSM
4612,Metra Gobind Pura,3121,DWARTS
4613,Chil,674,FSM
4614,Dongro,1510,SEWREGE
4615,Dhar,1628,SEWREGE
4616,Dhanorh,1797,SEWREGE
4617,Khanpur Chingas,434,FSM
4618,Khanikot,715,FSM
4619,Bambel,542,FSM
4620,Rachwa,290,FSM
4621,Dhara,2564,DWARTS
4622,Shavian,600,FSM
4623,Bhal Wana,1230,SEWREGE
4624,Deswal,54,FSM
4625,Chalasu,265,FSM
4626,Khah,343,FSM
4627,Sel,463,FSM
4628,Loondri,686,FSM
4629,Tanger,256,FSM
4630,Hari Chuma,1914,SEWREGE
4631,Sharoti,484,FSM
4632,Jagni,408,FSM
4633,Bajarni,6082,DWARTS
4634,Asesi,265,FSM
4635,Chander Kote,1056,SEWREGE
4636,Ind,1231,SEWREGE
4637,Chakal Hawalan,723,FSM
4638,Bandan,691,FSM
4639,Pokharni,955,FSM
4640,Dhansal,1544,SEWREGE
4641,Rajoa,478,FSM
4642,Jajote,543,FSM
4643,Hancha,1176,SEWREGE
4644,Bhagwa,4590,DWARTS
4645,Barmandal,607,FSM
4646,Balwat,1528,SEWREGE
4647,Jatheli,2072,DWARTS
4648,Kothian,671,FSM
4649,Mahala,1468,SEWREGE
4650,Tun,206,FSM
4651,Sripura,1044,SEWREGE
4652,Pattian,78,FSM
4653,Kanfar,1421,SEWREGE
4654,Salna,522,FSM
4655,Dohgani,750,FSM
4656,Baroti,394,FSM
4657,Barshala,830,FSM
4658,Kottari Jagir,102,FSM
4659,Savni,1509,SEWREGE
4660,Parnot,1043,SEWREGE
4661,Bhutna,655,FSM
4662,Lam,1470,SEWREGE
4663,Thub,1268,SEWREGE
4664,Ashmar,602,FSM
4665,Kalchanda,344,FSM
4666,Panglot,191,FSM
4667,Chhachhwan,2286,DWARTS
4668,Badhat,664,FSM
4669,Beoli,1785,SEWREGE
4670,Handar,1844,SEWREGE
4671,Khanga,1744,SEWREGE
4672,Barshala,1207,SEWREGE
4673,Kahbi Jagir,1298,SEWREGE
4674,Gabbar,421,FSM
4675,Thanole,678,FSM
4676,Rani Badetar,710,FSM
4677,Jushana,247,FSM
4678,Kewah,1368,SEWREGE
4679,Karman,1104,SEWREGE
4680,Arnora,2700,DWARTS
4681,Kotla,1015,SEWREGE
4682,Muthal,205,FSM
4683,Sialsui,2118,DWARTS
4684,Marhote,1324,SEWREGE
4685,Samaharh,199,FSM
4686,Malwas,254,FSM
4687,Ghoorah,179,FSM
4688,Kora,584,FSM
4689,Roti Padarna,1873,SEWREGE
4690,Mandole,586,FSM
4691,Dali,2176,DWARTS
4692,Ganeka,523,FSM
4693,Kohri,318,FSM
4694,Naramajra,62,FSM
4695,Neejo,630,FSM
4696,Daronjamani,209,FSM
4697,Malhorin,673,FSM
4698,Bhaboore,912,FSM
4699,Dayoota (Bayoota),148,FSM
4700,Panasa,1369,SEWREGE
4701,Doda,601,FSM
4702,Dhalyoot (Dehote),313,FSM
4703,Sangar,1429,SEWREGE
4704,Doda,11320,DWARTS
4705,Tatani,1575,SEWREGE
4706,Kandote,881,FSM
4707,Madren,60,FSM
4708,Thalela,885,FSM
4709,Dharmond,1386,SEWREGE
4710,Kukarwas,208,FSM
4711,Gudh,188,FSM
4712,Nali,976,FSM
4713,Shibnot,175,FSM
4714,Thanger Jagir,918,FSM
4715,Bhela,1412,SEWREGE
4716,Matlot,1103,SEWREGE
4717,Garhi,1584,SEWREGE
4718,Dehyarhi,173,FSM
4719,Singh Pura,1316,SEWREGE
4720,Dugha,706,FSM
4721,Janjua Pogla,20,FSM
4722,Shah Rote,448,FSM
4723,Kalakote,419,FSM
4724,Forest Block,0,FSM
4725,Duga,870,FSM
4726,Jodhpur,2170,DWARTS
4727,Herani,188,FSM
4728,Jirwar,332,FSM
4729,Chug,171,FSM
4730,Kanotah,291,FSM
4731,Bhathan,723,FSM
4732,Qila Darhal,921,FSM
4733,Daron Kerani,237,FSM
4734,Judda,2054,DWARTS
4735,Panthan,191,FSM
4736,Pari Jagir,68,FSM
4737,Cheto,552,FSM
4738,Ghalian,742,FSM
4739,Sand Khattoti,38,FSM
4740,Hanejo,154,FSM
4741,Haleja,214,FSM
4742,Hidayat Pura,176,FSM
4743,Anwas Bhandar,36,FSM
4744,Famroot,1205,SEWREGE
4745,Sohanda,259,FSM
4746,Kundi,846,FSM
4747,Chanipur,648,FSM
4748,Kalar,208,FSM
4749,Lodcha,183,FSM
4750,Kither,645,FSM
4751,Thos,296,FSM
4752,Chhandi,405,FSM
4753,Darbote,94,FSM
4754,Patnazi,3615,DWARTS
4755,Agrika,76,FSM
4756,Marsoh,356,FSM
4757,Saher,1329,SEWREGE
4758,Lass,420,FSM
4759,Wand Mohra,91,FSM
4760,Khaleni,1438,SEWREGE
4761,Hagona,215,FSM
4762,Dhar,358,FSM
4763,Hamir Pur,214,FSM
4764,Karmeel,1194,SEWREGE
4765,Kala Kot,368,FSM
4766,Sawalkot,582,FSM
4767,Arnas,626,FSM
4768,Gurekra,300,FSM
4769,Mandar,428,FSM
4770,Dhalyoot,384,FSM
4771,Kakarahah,460,FSM
4772,Ishtahari,1171,SEWREGE
4773,Chak Sarkari,210,FSM
4774,Banera Jagir,218,FSM
4775,Badhog,425,FSM
4776,Bandhar,452,FSM
4777,Galeote,1773,SEWREGE
4778,Alyah,513,FSM
4779,Sujan Pur,288,FSM
4780,Knwarthara(Kunwarth,182,FSM
4781,Baldhanoon,465,FSM
4782,Renkha,323,FSM
4783,Sarotah,516,FSM
4784,Kuthiara,1224,SEWREGE
4785,Dalhote,2004,DWARTS
4786,Narian,1306,SEWREGE
4787,Chhampa,2425,DWARTS
4788,Malota,680,FSM
4789,Gondali,251,FSM
4790,Dhaino,3114,DWARTS
4791,Sanasar,1145,SEWREGE
4792,Sana,724,FSM
4793,Forest Block (Jantroon),0,FSM
4794,Kemega,114,FSM
4795,Jathi,438,FSM
4796,Kalaya,151,FSM
4797,Kothi Jagir,764,FSM
4798,Pahli Brahamana,327,FSM
4799,Thopal,725,FSM
4800,Indrala,675,FSM
4801,Brehvi,2992,DWARTS
4802,Ramgarh,635,FSM
4803,Ghanhuta,577,FSM
4804,Assar,1410,SEWREGE
4805,Thiroo,452,FSM
4806,Bamlia,7,FSM
4807,Kolai,118,FSM
4808,Jawalla Pur,828,FSM
4809,Jangalwar,562,FSM
4810,Tyari,754,FSM
4811,Kahla,240,FSM
4812,Chegsu,506,FSM
4813,Pemasa,444,FSM
4814,Sariah,976,FSM
4815,Batwas,232,FSM
4816,Kanthan,1779,SEWREGE
4817,Thatri,3540,DWARTS
4818,Badhota,1920,SEWREGE
4819,Malhori,1440,SEWREGE
4820,Batote,3799,DWARTS
4821,Mechrota Khurd,125,FSM
4822,Koral,353,FSM
4823,Mohra Kampla,1223,SEWREGE
4824,Dharot,209,FSM
4825,Ranka,1266,SEWREGE
4826,Darori,81,FSM
4827,Chankah,234,FSM
4828,Laroka,1843,SEWREGE
4829,Chamoti,941,FSM
4830,Papryah,743,FSM
4831,Kawani,210,FSM
4832,Palasah,0,FSM
4833,Sindra,488,FSM
4834,Forest Block,0,FSM
4835,Sarthala,305,FSM
4836,Salal,2844,DWARTS
4837,Ransoo,385,FSM
4838,Snarhian,404,FSM
4839,Thakara Kot,223,FSM
4840,Punjnara,628,FSM
4841,Kothara Jagir,147,FSM
4842,Chakra Bhati,394,FSM
4843,Dhanwan,645,FSM
4844,Bhadra,92,FSM
4845,Keri,1649,SEWREGE
4846,Dadian,170,FSM
4847,Dehra,158,FSM
4848,Kalah,413,FSM
4849,Fagsu,2224,DWARTS
4850,Kehlote,236,FSM
4851,Berru,887,FSM
4852,Barsu,432,FSM
4853,Kukrasu,24,FSM
4854,Balgran,1624,SEWREGE
4855,Natwas,68,FSM
4856,Benun,1147,SEWREGE
4857,Lalhote,213,FSM
4858,Gangalwar,537,FSM
4859,Dhothan Jagir,456,FSM
4860,Mori,1197,SEWREGE
4861,Behtra,528,FSM
4862,Barthal,376,FSM
4863,Gahwan,412,FSM
4864,Kot Kabu,718,FSM
4865,Rukali Khurd,249,FSM
4866,Jagota,323,FSM
4867,Kathiara,202,FSM
4868,Beruni Batote,543,FSM
4869,Jandani,207,FSM
4870,Panjah,497,FSM
4871,Kothi Pain,115,FSM
4872,Kahri,424,FSM
4873,Puneja,882,FSM
4874,Rahi,194,FSM
4875,Namal,478,FSM
4876,Berigalah,177,FSM
4877,Shewa,800,FSM
4878,Hud,714,FSM
4879,Chondri,268,FSM
4880,Dharan,644,FSM
4881,Kathawa,432,FSM
4882,Chuteri,48,FSM
4883,Kahla,410,FSM
4884,Poorab Jagir,283,FSM
4885,Bari,785,FSM
4886,Khambah,1375,SEWREGE
4887,Tipri,1299,SEWREGE
4888,Khabar,1413,SEWREGE
4889,Sharni,288,FSM
4890,Rukali Kalan,272,FSM
4891,Basant Pur,717,FSM
4892,Raj Pur Kamila,1946,SEWREGE
4893,Nanadna,462,FSM
4894,Tringla,320,FSM
4895,Mechrota Kalan,113,FSM
4896,Owna,222,FSM
4897,Thanpal,197,FSM
4898,Deolian,214,FSM
4899,Jajinda,124,FSM
4900,Shaerna Kalan,272,FSM
4901,Kungla,129,FSM
4902,Teisna,323,FSM
4903,Charrote,3162,DWARTS
4904,Shaja,290,FSM
4905,Kandosu,253,FSM
4906,Kothi Bala,139,FSM
4907,Mataa,508,FSM
4908,Jandora,59,FSM
4909,Darsu,82,FSM
4910,Gharak,733,FSM
4911,Chilla,154,FSM
4912,Garan Bala,522,FSM
4913,Dandota,1102,SEWREGE
4914,Thalanga,85,FSM
4915,Kanaheat,248,FSM
4916,Seote,826,FSM
4917,Dharalta,692,FSM
4918,Korlian,297,FSM
4919,Mahri,187,FSM
4920,Paryote,2060,DWARTS
4921,Bolian,787,FSM
4922,Sailanjan,398,FSM
4923,Gajoor,793,FSM
4924,Brhampuri,80,FSM
4925,Chira,334,FSM
4926,Gangatah,104,FSM
4927,Masrunda,83,FSM
4928,Dandi,102,FSM
4929,Anand,394,FSM
4930,Inayat Pur,207,FSM
4931,Bohani,2058,DWARTS
4932,Bharakh,2118,DWARTS
4933,Kuthiara,574,FSM
4934,Thangrot,896,FSM
4935,Jhajka,116,FSM
4936,Bhala,891,FSM
4937,Ushnehla,24,FSM
4938,Buland Pur,667,FSM
4939,Shaerna Khurd,105,FSM
4940,Forest Block,200,FSM
4941,Derka,192,FSM
4942,Lamsora,894,FSM
4943,Dalha,513,FSM
4944,Panhar,357,FSM
4945,Chak Jaralan,790,FSM
4946,Nai,147,FSM
4947,Garan Pain,403,FSM
4948,Kathroo,288,FSM
4949,Peri,64,FSM
4950,Rajal,1998,SEWREGE
4951,Bagnoti,1421,SEWREGE
4952,Mandelah,113,FSM
4953,Balasu,97,FSM
4954,Parand,191,FSM
4955,Gosti,661,FSM
4956,Naid Angri,229,FSM
4957,Sahan,226,FSM
4958,Sichal,896,FSM
4959,Galoo,268,FSM
4960,Chagnu,146,FSM
4961,Kansar,201,FSM
4962,Piykal (Plakul),365,FSM
4963,Bakal,367,FSM
4964,Gharhoon Kote,182,FSM
4965,Dharara,244,FSM
4966,Malti,381,FSM
4967,Ghantha,330,FSM
4968,Kharonti,744,FSM
4969,Balda,207,FSM
4970,Bhatoli,130,FSM
4971,Duga,206,FSM
4972,Ratnot,352,FSM
4973,Bandhera,241,FSM
4974,Kathri,353,FSM
4975,Saras,738,FSM
4976,Narotha,137,FSM
4977,Sohra,295,FSM
4978,Sarot Kot,491,FSM
4979,Chovki Handan,3368,DWARTS
4980,Sadota,553,FSM
4981,Dichhal,389,FSM
4982,Jora Khurd,755,FSM
4983,Kansal,340,FSM
4984,Phangota,526,FSM
4985,Badhanu,216,FSM
4986,Kalar,311,FSM
4987,Dharshiv Garh,0,FSM
4988,Khellani,1117,SEWREGE
4989,Halaran,130,FSM
4990,Ghuraka,736,FSM
4991,Chabri,25,FSM
4992,Marhi,636,FSM
4993,Bajah,477,FSM
4994,Deoli,515,FSM
4995,Bayota,2824,DWARTS
4996,Goha,780,FSM
4997,Amrit Garh,171,FSM
4998,Kundi,183,FSM
4999,Dharamsal,781,FSM
5000,Bayoolian,1057,SEWREGE
5001,Budhi,209,FSM
5002,Rivara,494,FSM
5003,Shakla,61,FSM
5004,Jasolah,92,FSM
5005,Soth(Sotha),216,FSM
5006,Ranot,313,FSM
5007,Kalsian,1587,SEWREGE
5008,Sehia,1154,SEWREGE
5009,Lambehri,4691,DWARTS
5010,Devak,1243,SEWREGE
5011,Jora Kalan,590,FSM
5012,Ush  Suba,104,FSM
5013,Cheka,678,FSM
5014,Malanu,398,FSM
5015,Deyoki,430,FSM
5016,Dhaliah,230,FSM
5017,Kencha,583,FSM
5018,Bhatoli,377,FSM
5019,Khalu,284,FSM
5020,Sujandhar,575,FSM
5021,Kotahri,248,FSM
5022,Hoja Bola,451,FSM
5023,Himote,381,FSM
5024,Malothi,483,FSM
5025,Jia,115,FSM
5026,Neota,778,FSM
5027,Banoia,378,FSM
5028,Rote,2339,DWARTS
5029,Panjgrain,1012,SEWREGE
5030,Sanmukh,369,FSM
5031,Phagoorhi,212,FSM
5032,Pranu,506,FSM
5033,Nunial,4417,DWARTS
5034,Bhatola,641,FSM
5035,Danda,304,FSM
5036,Chhatra,630,FSM
5037,Bhagrota,179,FSM
5038,Nagni,215,FSM
5039,Lodhwal,638,FSM
5040,Sarsi,1059,SEWREGE
5041,Damnot,1247,SEWREGE
5042,Hambal,1632,SEWREGE
5043,Dhar Yotha,1545,SEWREGE
5044,Brinda Landar,558,FSM
5045,Nali Nika,285,FSM
5046,Dharladha,1114,SEWREGE
5047,Masri,723,FSM
5048,Ser Meghan,338,FSM
5049,Indlu,342,FSM
5050,Lelrote,164,FSM
5051,Sham Dalain,268,FSM
5052,Sunarthawa,621,FSM
5053,Bhalara,608,FSM
5054,Grondra,192,FSM
5055,Sahri,834,FSM
5056,Chaurakot,364,FSM
5057,Digi,968,FSM
5058,Bachhra,125,FSM
5059,Sersand Owan,548,FSM
5060,Gugara,526,FSM
5061,Gogothe (Gajothe),1562,SEWREGE
5062,Saronda,210,FSM
5063,Rakh Jargoh,724,FSM
5064,Dharangali,77,FSM
5065,Kolsar,370,FSM
5066,Nala,1001,SEWREGE
5067,Kanso,372,FSM
5068,Bamlia,683,FSM
5069,Barwah,330,FSM
5070,Purani Puti,313,FSM
5071,Kotli,134,FSM
5072,Kahi Trankal,796,FSM
5073,Drodhu,343,FSM
5074,Danga Kot,867,FSM
5075,Sengoi(Senkoe),329,FSM
5076,Karyan,254,FSM
5077,Misratah,192,FSM
5078,Basnot,1346,SEWREGE
5079,Ghaba,441,FSM
5080,Bhatei,256,FSM
5081,Bandrahi,876,FSM
5082,Mothi,1917,SEWREGE
5083,Goela,555,FSM
5084,Seeri,229,FSM
5085,Dharfra,764,FSM
5086,Gan,501,FSM
5087,Suranga,345,FSM
5088,Darnghar,296,FSM
5089,Magota,2321,DWARTS
5090,Ibrakh,292,FSM
5091,Bidha,1093,SEWREGE
5092,Dundersar,1396,SEWREGE
5093,Thatha Kot,109,FSM
5094,Manawa,255,FSM
5095,Randah,269,FSM
5096,Dugli,1029,SEWREGE
5097,Hathal,2539,DWARTS
5098,Dhanwan,287,FSM
5099,Dubi Gali,490,FSM
5100,Botagra,806,FSM
5101,Chak Sarkari,4,FSM
5102,Sarangdhar,175,FSM
5103,Radnot,466,FSM
5104,Nowshehra,4512,DWARTS
5105,Majra Resyalan,86,FSM
5106,Samad Khad,103,FSM
5107,Jagrote,260,FSM
5108,Jadh,403,FSM
5109,Lali,1122,SEWREGE
5110,Potha,109,FSM
5111,Sharora,118,FSM
5112,Toot,542,FSM
5113,Bathri,1780,SEWREGE
5114,Daroon,210,FSM
5115,Dige,364,FSM
5116,Mehrada,88,FSM
5117,Chalri,971,FSM
5118,Bhara,413,FSM
5119,Hunjana Khanka,1699,SEWREGE
5120,Marhi,5709,DWARTS
5121,Talwara,4199,DWARTS
5122,Chakwah,729,FSM
5123,Nauti,362,FSM
5124,Tanta,1714,SEWREGE
5125,Kati,2718,DWARTS
5126,Altu,141,FSM
5127,Sarak,1135,SEWREGE
5128,Dhubkabag,158,FSM
5129,Bhatri,129,FSM
5130,Thatha,132,FSM
5131,Makol,1100,SEWREGE
5132,Jahnana,125,FSM
5133,Doglah Kalan,6,FSM
5134,Harot Kot,717,FSM
5135,Letyar,1563,SEWREGE
5136,Chehni,3035,DWARTS
5137,Tarowa,591,FSM
5138,Patrat,1854,SEWREGE
5139,Amrit Pora,443,FSM
5140,Kotla,364,FSM
5141,Nagni,339,FSM
5142,Chelli,279,FSM
5143,Ghania,594,FSM
5144,Parbal,1325,SEWREGE
5145,Chulna,2757,DWARTS
5146,Lanchan,267,FSM
5147,Chanias,810,FSM
5148,Sadheen,663,FSM
5149,Barnara,472,FSM
5150,Pendku,231,FSM
5151,Dhingi Dhar,392,FSM
5152,Sehot,3245,DWARTS
5153,Bhasti,249,FSM
5154,Langar,685,FSM
5155,Charala Kot,578,FSM
5156,Langar,1187,SEWREGE
5157,Nagar,149,FSM
5158,Khera Lehar,622,FSM
